218189,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 55000, и ты принес{|ла} регалию, я присваиваю тебе ранг Паладин. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 80000 и улучшить регалию Паладина до регалии Магистра духа. Это можно сделать, купив специальный набор у ювелиров или создав их самостоятельно по рецепту.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 55000, и ты принес{|ла} регалию, я присваиваю тебе rank Паладин. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 80000 и улучшить регалию Паладина до регалии Masterа духа. Это можно сделать, купив специальный набор у ювелиров или создав их самостоятельно по рецепту."
218191,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 80000, и ты принес{|ла} регалию, я присваиваю тебе ранг Магистр духа. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 115000 и улучшить регалию Магистра духа до регалии Чародея. Это можно сделать, купив специальный набор у ювелиров или создав их самостоятельно по рецепту.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 80000, и ты принес{|ла} регалию, я присваиваю тебе rank Master of Spirit. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 115000 и улучшить регалию Masterа духа до регалии Чародея. Это можно сделать, купив специальный набор у ювелиров или создав их самостоятельно по рецепту."
218193,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 115000, и ты принес{|ла} регалию, я присваиваю тебе ранг Чародей. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 165000 и улучшить регалию Чародея до регалии Предвестника бури. Это можно сделать, купив специальный набор у ювелиров или создав их самостоятельно по рецепту.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 115000, и ты принес{|ла} регалию, я присваиваю тебе rank Чародей. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 165000 и улучшить регалию Чародея до регалии Предвестника бури. Это можно сделать, купив специальный набор у ювелиров или создав их самостоятельно по рецепту."
218251,А вот никому я свой голос не отдам. Он мне само{му|ой} пригодится.,А вот никому я свой голос не отдам. Он мне само{му|ой} пригодится.
218321,"Приветствую доблест{ного|ную} защит{ника|ницу} Лонгхольма! Ого, да у тебя в сумке что-то позвякивает. Неужели подарочек для меня?","Приветствую доблест{ного|ную} заshield{ника|ницу} Longholmа! Ого, да у тебя в сумке что-то позвякивает. Неужели подарочек для меня?"
218322,"Вот так-то лучше. Кстати, когда мы... когда контрабандисты будут связываться с Торгобом, они могут передать ему и твои пожелания. Какой из запрещенных ресурсов именно ты хотел{|а} бы увидеть у него в продаже на ближайшей ярмарке?","Вот так-то лучше. Кстати, когда мы... когда контрабандисты будут связываться с Торгобом, они могут передать ему и твои пожелания. Какой из запрещенных ресурсов именно ты хотел{|а} бы увидеть у него в продаже на ближайшей ярмарке?"
218329,"Постой, ты что, хочешь сказать, что связался с контрабандой? И всерьез думаешь, что ""доблестн{ый|ая} защит{ник|ница} Лонгхольма"", как ты сам меня назвал, будет тебе помогать?","Постой, ты что, хочешь сказать, что связался с контрабандой? И всерьез думаешь, что ""доблестн{ый|ая} заshield{ник|ница} Longholmа"", как ты сам меня назвал, будет тебе помогать?"
218330,"А почему бы и нет? Разве ты не знаешь, что правительство Гоб-блинора ввело эмбарго на некоторые жизненно важные для оборонной промышленности ресурсы? Видишь ли, они крайне недовольны тем, что влияние нашего королевства растет, вот и пытаются нас задушить. К счастью, наш зеленый друг Торгоб беззаветно любит деньги и чихал на политику. Но ему нужна помощь в доставке товара в обход гоблинских кордонов, и вот тут-то контрабандисты с Фиалами незримого света просто незаменимы.\nТак что твой долг как истин{ного|ной} патриот{а|ки} - не только тащить сюда все Фиалы незримого света, какие найдешь, но и друзьям советовать. Помни, что Лонгхольм нуждается в тебе! Ну... и в нас тоже. Хе-хе.\n","А почему бы и нет? Разве ты не знаешь, что правительство Гоб-блинора ввело эмбарго на некоторые жизненно важные для оборонной промышленности ресурсы? Видишь ли, они крайне недовольны тем, что влияние нашего королевства растет, вот и пытаются нас задушить. К счастью, наш зеленый друг Торгоб беззаветно любит деньги и чихал на политику. Но ему нужна помощь в доставке товара в обход гоблинских кордонов, и вот тут-то контрабандисты с Фиалами незримого света просто незаменимы.\nТак что твой долг как истин{ного|ной} патриот{а|ки} - не только таshieldь сюда все Фиалы незримого света, какие найдешь, но и друзьям советовать. Помни, что Longholm нуждается в тебе! Ну... и в нас тоже. Хе-хе.\n"
218334,"О, ты принес{|ла} еще один Фиал? Истинно патриотическая душа! Давай его сюда. Есть новые идеи насчет того, что Торгоб мог бы нам доставить?","О, ты принес{|ла} еще один Фиал? Истинно патриотическая душа! Давай его сюда. Есть новые идеи насчет того, что Торгоб мог бы нам доставить?"
218341,"Приветствую доблест{ного|ную} защит{ника|ницу} Кхатога! Ого, да у тебя в сумке что-то позвякивает. Неужели подарочек для меня?","Приветствую доблест{ного|ную} заshield{ника|ницу} Khatogа! Ого, да у тебя в сумке что-то позвякивает. Неужели подарочек для меня?"
218349,"Постой, ты что, хочешь сказать, что связался с контрабандой? И всерьез думаешь, что ""доблестн{ый|ая} защит{ник|ница} Кхатога"", как ты сам меня назвал, будет тебе помогать?","Постой, ты что, хочешь сказать, что связался с контрабандой? И всерьез думаешь, что ""доблестн{ый|ая} заshield{ник|ница} Khatogа"", как ты сам меня назвал, будет тебе помогать?"
218350,"А почему бы и нет? Разве ты не знаешь, что правительство Гоб-блинора ввело эмбарго на некоторые жизненно важные для оборонной промышленности ресурсы? Видишь ли, они крайне недовольны тем, что влияние нашего королевства растет, вот и пытаются нас задушить. К счастью, наш зеленый друг Торгоб беззаветно любит деньги и чихал на политику. Но ему нужна помощь в доставке товара в обход гоблинских кордонов, и вот тут-то контрабандисты с Фиалами незримого света просто незаменимы.\nТак что твой долг как истин{ного|ной} патриот{а|ки} - не только тащить сюда все Фиалы незримого света, какие найдешь, но и друзьям советовать. Помни, что Кхатог нуждается в тебе! Ну... и в нас тоже. Хе-хе.\n","А почему бы и нет? Разве ты не знаешь, что правительство Гоб-блинора ввело эмбарго на некоторые жизненно важные для оборонной промышленности ресурсы? Видишь ли, они крайне недовольны тем, что влияние нашего королевства растет, вот и пытаются нас задушить. К счастью, наш зеленый друг Торгоб беззаветно любит деньги и чихал на политику. Но ему нужна помощь в доставке товара в обход гоблинских кордонов, и вот тут-то контрабандисты с Фиалами незримого света просто незаменимы.\nТак что твой долг как истин{ного|ной} патриот{а|ки} - не только таshieldь сюда все Фиалы незримого света, какие найдешь, но и друзьям советовать. Помни, что Khatog нуждается в тебе! Ну... и в нас тоже. Хе-хе.\n"
218361,"Давно не виделись, {юноша|девица}! Налетай, торопись, покупай - не скупись!","Давно не виделись, {юноша|девица}! Налетай, торопись, покупай - не скупись!"
218365,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 165000, и ты принес{|ла} регалию, я присваиваю тебе ранг Предвестника бури. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 230000 и улучшить регалию Предвестника бури до регалии Архимага.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 165000, и ты принес{|ла} регалию, я присваиваю тебе rank Предвестника бури. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 230000 и улучшить регалию Предвестника бури до регалии Архимага."
218367,"Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 165000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Предвестника бури. Тогда я повышу тебя, и ты получишь доступ к дополнительному ранговому снаряжению вроде того, что продается в магазине Барфоса.","Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 165000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Предвестника бури. Тогда я повышу тебя, и ты получишь доступ к дополнительному rankовому снаряжению вроде того, что продается в магазине Barfos."
218369,"Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что портал на Остров Посвящения и дальше в Темные Своды находится близ Мыса Грома. Подними доблесть до 165000, после чего добудь регалию Предвестника бури, и я смогу присвоить тебе соответствующий ранг. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!","Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что portal на Остров Посвящения и дальше в Темные Своды находится близ Мыса Грома. Подними доблесть до 165000, после чего добудь регалию Предвестника бури, и я смогу присвоить тебе соответствующий rank. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!"
218371,"Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 230000, и ты принес{|ла} регалию, я присваиваю тебе ранг Архимаг. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 330000 и улучшить регалию Архимага до регалии Заклинателя грома.","Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 230000, и ты принес{|ла} регалию, я присваиваю тебе rank Архимаг. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 330000 и улучшить регалию Архимага до регалии Заклинателя грома."
218373,"Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 230000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Архимага. Тогда я повышу тебя, и ты получишь доступ к дополнительному ранговому снаряжению вроде того, что продается в магазине Барфоса.","Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 230000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Архимага. Тогда я повышу тебя, и ты получишь доступ к дополнительному rankовому снаряжению вроде того, что продается в магазине Barfos."
218374,"Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что портал на Остров Посвящения и дальше в Темные Своды находится близ Мыса Грома. Подними доблесть до 230000, после чего добудь регалию Архимага, и я смогу присвоить тебе соответствующий ранг. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!","Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что portal на Остров Посвящения и дальше в Темные Своды находится близ Мыса Грома. Подними доблесть до 230000, после чего добудь регалию Архимага, и я смогу присвоить тебе соответствующий rank. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!"
218375,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 330000, и ты принес{|ла} регалию, я присваиваю тебе ранг Заклинатель грома. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 450000 и улучшить регалию Заклинателя грома до регалии Высшего магистра.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 330000, и ты принес{|ла} регалию, я присваиваю тебе rank Заклинатель грома. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 450000 и улучшить регалию Заклинателя грома до регалии Высшего Masterа."
218377,"Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 330000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Заклинателя грома. Тогда я повышу тебя, и ты получишь доступ к дополнительному ранговому снаряжению вроде того, что продается в магазине Барфоса.","Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 330000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Заклинателя грома. Тогда я повышу тебя, и ты получишь доступ к дополнительному rankовому снаряжению вроде того, что продается в магазине Barfos."
218378,"Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что портал на Остров Посвящения и дальше в Темные Своды находится близ Мыса Грома. Подними доблесть до 330000, после чего добудь регалию Заклинателя грома, и я смогу присвоить тебе соответствующий ранг. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Барфоса.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!","Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что portal на Остров Посвящения и дальше в Темные Своды находится близ Мыса Грома. Подними доблесть до 330000, после чего добудь регалию Заклинателя грома, и я смогу присвоить тебе соответствующий rank. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в магазине Barfos.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!"
218379,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 165000, и ты принес{|ла} регалию, я присваиваю тебе ранг Ловец душ. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 23000 и улучшить регалию Ловца душ до регалии Завоевателя.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 165000, и ты принес{|ла} регалию, я присваиваю тебе rank Ловец душ. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 23000 и улучшить регалию Ловца душ до регалии Завоевателя."
218380,"Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 165000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Ловца душ. Тогда я повышу тебя, и ты получишь доступ к дополнительному ранговому снаряжению вроде того, что продается в торговой лавке Урдина.","Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 165000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Ловца душ. Тогда я повышу тебя, и ты получишь доступ к дополнительному rankовому снаряжению вроде того, что продается в торговой лавке Урдина."
218382,"Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что портал на Остров Посвящения и дальше в Темные Своды находится близ Кумъярского кладбища. Подними доблесть до 165000, после чего добудь регалию Ловца душ, и я смогу присвоить тебе соответствующий ранг. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!","Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что portal на Остров Посвящения и дальше в Темные Своды находится близ Кумъярского кладбища. Подними доблесть до 165000, после чего добудь регалию Ловца душ, и я смогу присвоить тебе соответствующий rank. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!"
218383,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 230000, и ты принес{|ла} регалию, я присваиваю тебе ранг Завоеватель. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 330000 и улучшить регалию Завоевателя до регалии Хозяина камней.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 230000, и ты принес{|ла} регалию, я присваиваю тебе rank Завоеватель. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 330000 и улучшить регалию Завоевателя до регалии Хозяина камней."
218385,"Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 230000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Завоевателя. Тогда я повышу тебя, и ты получишь доступ к дополнительному ранговому снаряжению вроде того, что продается в торговой лавке Урдина.","Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 230000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Завоевателя. Тогда я повышу тебя, и ты получишь доступ к дополнительному rankовому снаряжению вроде того, что продается в торговой лавке Урдина."
218386,"Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что портал на Остров Посвящения и дальше в Темные Своды находится близ Кумъярского кладбища. Подними доблесть до 230000, после чего добудь регалию Завоевателя, и я смогу присвоить тебе соответствующий ранг. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!","Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что portal на Остров Посвящения и дальше в Темные Своды находится близ Кумъярского кладбища. Подними доблесть до 230000, после чего добудь регалию Завоевателя, и я смогу присвоить тебе соответствующий rank. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!"
218387,"Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 330000, и ты принес{|ла} регалию, я присваиваю тебе ранг Хозяин камней. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина. Прими мои искренние поздравления!\nА для того, чтобы получить следующий ранг, тебе нужно будет довести свою доблесть до 450000 и улучшить регалию Хозяина камней до регалии Повелителя вулканов.","Смирно! Здравия желаю, Вои{н|тельница}! Сегодня у тебя великий день. Поскольку твоя доблесть достигла 330000, и ты принес{|ла} регалию, я присваиваю тебе rank Хозяин камней. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина. Прими мои искренние поздравления!\nА для того, чтобы получить следующий rank, тебе нужно будет довести свою доблесть до 450000 и улучшить регалию Хозяина камней до регалии Повелителя вулканов."
218389,"Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 330000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Хозяина камней. Тогда я повышу тебя, и ты получишь доступ к дополнительному ранговому снаряжению вроде того, что продается в торговой лавке Урдина.","Смирно! Здравия желаю, Вои{н|тельница}! Неужели твоя доблесть уже достигла 330000? Это достойно уважения. Однако я не вижу при тебе соответствующей регалии. Тебе нужно добыть у ювелиров или сделать самостоятельно по рецепту специальные инструменты и улучшить свою регалию до регалии Хозяина камней. Тогда я повышу тебя, и ты получишь доступ к дополнительному rankовому снаряжению вроде того, что продается в торговой лавке Урдина."
218390,"Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что портал на Остров Посвящения и дальше в Темные Своды находится близ Кумъярского кладбища. Подними доблесть до 330000, после чего добудь регалию Хозяина камней, и я смогу присвоить тебе соответствующий ранг. Ранг - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!","Приветствую, Вои{н|тельница}! Как твои успехи на поле брани? Пока что я не вижу достаточного количества доблести. Напоминаю, что portal на Остров Посвящения и дальше в Темные Своды находится близ Кумъярского кладбища. Подними доблесть до 330000, после чего добудь регалию Хозяина камней, и я смогу присвоить тебе соответствующий rank. rank - это не только почет, но и возможность использовать наградные вещи вроде тех, что продаются в торговой лавке Урдина.\nТебе все доступно, Вои{н|тельница}? Тогда кру-угом марш, зарабатывать доблесть!"
