Покой усопших это святое... А дневник, наш{ел|ла}?
А что рассказывать... Взял{|а} у  гоблина костюм, неудобный он ужас, но зато хоть не помер{|ла} от ядов. Затем начал{|а} искать первую экспедицию... Твари их неплохо потрепали, но всех наш{ел|ла}, и конечно похоронил{|а}!
Благодарю, что так быстро наш{ел|ла} дневник - это позволило более полно узнать о том, что случилось в шахтах. Ты оказал{|а} неоценимую услугу всем Воинам, и заслуженно прими награду.
Я хочу, чтобы ты отнес{|ла} вот эту сферу и окунул{|а} её в воды Оазиса Омакшан и прибрежные волны Западного и Восточного морей и колодцы в Оазисе и Соли-Доре. И это ты долж{ен|на} будешь совершить 3000 раз, успев уложиться за полчаса.
Ну, вои{н|тельница}, готов{|а} ли ты послужить мне?
Рано еще для {деда Мороза|Снегурочки}! Зачем явил{ся|ась}, Вои{н|тельница}?
Да это я, {Дед мороз|Снегурочка}!
Рад видеть тебя снова, Вои{н|тельница}. Как Торадор поживает?
Что ж, хорошо, теперь пришло время и Корагора одарить. Передай ему вот этот %2391%. Соглас{ен|на}?\n\n%=2391%
Новый год, новый год... Ну, заходи, Вои{н|тельница}, коли приш{ел|ла}. Вот же морока на мою голову: все чего-то хотят, подарки да гостинцы просят, а меня-то кто одарит?!
Спасибо тебе, Вои{н|тельница}, за добрую весть. Снежный дух - добрый, обо всех помнит - вот и меня не забыл. Благодарю тебя, вои{н|тельница}. Тебя и Снежного духа!
Поздравляю с Новым Годом! Счастья, здоровья, успехов! Заходи, садись, бери кружку и пей! И никаких "но" ! За здоровье Хильгора! А теперь ещё одну, за здоровье всех гномов! Молодец! А вот теперь, говори с чем приш{ел|ла}?
Хо! Ну спасибо, тебе! Радость в мой дом принес{|ла}! Вот, ещё одну держи - за радость в каждом доме! Допивай, что тебе той пинты? Ну и что, что третья? Зато - за счастье!
Ух-х.. Крепкий же у Вас грог. Я приш{ел|ла}, чтобы поздравить Вас от имени Снежного духа! Он желает Вам крепкого здоровья и передает вот этот подарок!
Вои{н|тельница}, у меня горе! Пропала именная метла, ты, часом, не видал{|а} ее где-нибудь поблизости? %=2405%
Но я ведь Снежный дух, у меня должна быть метла, а ее отобрали грабители. Ты не мог{|ла} бы ее найти?
Нет, не видал{|а}. Для чего тебе метла? На Лысую гору лететь собрался?
Послушай, вои{н|тельница}, когда ты метлу  искал{|а}, тебе Галоша не попадалась случайно?\n%=2399%
Наш{ел|ла}?
Ну, наш{ел|ла}?
Где же я ее оставил? Вот она, уже совершенно холодная. Ну ничего, сейчас мы ее разогреем заново... 97 градусов, все по рецепту. Вои{н|тельница}, отойди, пожалуйста, это очень опасный эксперимент. Подожди минуту.
Ну, Вои{н|тельница}, готов{|а} ли ты послужить доброму делу? Мне, Духу зимы.
Вот голова моя дырявая! Неужто там же и подарок для Мельхора обронил? Спасибо тебе, что подобрал{|а} и принес{|ла}! Был же подарок, точно помню! А где - забыл! Отнеси скорее ступку с пестиком Мельхору! Я знаю, такому подарку он будет рад!
«Повысить качество рун»... Да, указы легко писать, а вот разобраться, как именно это самое качество повысить... Вот, скажем, ты, вои{н|тельница}, знаешь, как улучшить качество моих рун?
Замечательный подарок, главное - очень вовремя! Благодарю тебя, вои{н|тельница}.
Здравствуй, дорог{ой|ая} %NICK%, как дела твои? Давненько не виделись!
А не слыхал{|а} ли ты, вои{н|тельница}, как там этот пройдоха Барфос поживает? Все пытается провести молодых да неопытных искателей приключений?
Со здоровьем у него все в порядке, ничуть не изменился. Недавно вот пытался обжулить меня на один золотой, но я вовремя разобрал{ся|ась}, что к чему.
Ох вы, деньги, деньги, денежки... Злато, бронза серебро! Чего пожаловали, милей{ший|шая}?
Да не волнуйся, мне чужого не надо. Я вот от Снежной королевы подарок принес{|ла}.
Рад видеть тебя снова, вои{н|тельница}. Как военачальник поживает?
Спасибо тебе, вои{н|тельница}, за добрую весть. Снежный дух - добряк, обо всех помнит, никого не забыл. Низкий поклон ему. А вот и для тебя гостинец!
Вернул{ся|ась}, значит. А мне пора отправляться в дорогу.
Приветствую тебя, Вои{н|тельница}.
И я вас приветствую, многомудрый Дух зимы. Говорят, вам помощни{к|ца} нуж{ен|на}?
Ну что, Вои{н|тельница}, задание было опасным?
Что же, хорошо, что ты жив{ым|ой} вернул{ся|ась}. Теперь иди, вручай подарки, а заодно погреешься у приветливых очагов наших горожан.
Ты представить не можешь, как они меня достали! Что я только с ними ни делал: травил ядом, подкидывал заговоренные камешки, с молотом за ними гонялся - и ничего. Через несколько часов возвращаются и тащут все, что плохо лежит... Ладно, с чем пожаловал{|а}?
А я вам принес{|ла} новогодний подарок от Снежного духа. Прослышав о ваших неприятностях, он решил подарить вот эту чудесную мышеловку, которая положит конец всем вашим страданиям.
Тэ-экс, что тут у нас? Ага, молот вижу, одна штука. Наковальня на месте. Набор зубил из 10 штук, все в наличии. Ключи гаечные... Так, а где ключи? Послушай-ка, Вои{н|тельница}, ты мои ключи не брал{|а}?
Нет, благодарствую, не в этот раз. Я тут вам принес{|ла} универсальный ключ в подарок, так что одной заботой будет у вас меньше. И еще привет вам большой от Духа Зимы.
Нет, ну надо же! Что-то совсем я заработался. Да с ключами с этими беда - постоянно теряются, да подмастерья таскают к себе домой, халтурят потихоньку в мастерской... А у тебя ко мне какое дело, Вои{н|тельница}? Доспех починить али меч выковать?
Ну вот и все, работа сделана, можно и передохнуть. Приветствую тебя, путни{к|ца}, хочешь взглянуть на это произведение искусства?
Да нет, Мастер, на этом камне точно девять граней... Я в этом совершенно уверен{|а}!
Вот спасибо! Ты просто спас{|ла} меня и мою репутацию. Благодарю тебя и Духа Зимы за столь своевременный подарок.
Мастер, не расстраивайтесь! Я как раз принес{|ла} вам подарок от Духа Зимы! Получите новую лупу и этот замечательный пинцет!
Здравствуй, Вои{н|тельница}.
Приветствую тебя, Снежная королева. Явил{ся|ась} я к тебе по просьбе Духа зимы. Беда стряслась - кто-то полностью разрушил его дом.
Ну все, я тогда побежал{|а} на поиски.
Вои{н|тельница}, неужели ты наш{ел|ла} %2395%?!
Вои{н|тельница}, ты готов{|а} наказать обидчиков Духа Зимы?
Ну где же ты так долго пропадал{|а}? Я уже волноваться стала... Ну, что, удалось  проучить Отмороженок?
Что, тоже посмеяться надо мной пришел{|а}?
Уже вернул{ся|ась}? Не ожидала увидеть тебя так скоро. Неужели уже выполнил{|а} мое поручение?
Да это было не так уж сложно. Вот только  замерз{|ла} опять, погреться бы...
Здравствуй, Вои{н|тельница}. К сожалению, порадовать хорошими известиями я тебя не смогу. Дело в том, что появились неопровержимые доказательства причастности ко всем пакостям и разбойным нападениям шайки так называемых Дэад Морозов. Именно они отправляют своих подручных Отмороженок, чтобы те испортили нам весь праздник. Думаешь, у тебя получится справиться с ними?
Уже вернул{ся|ась}? Неужто со всеми управиться успе{л|ла} ?
Верно. Хоть холод был на стороне врага, я суме{л|ла} одолеть банду Деад Морозов.
Да нет, что ты! Своими поступками ты доказал{|а}, что тебе можно и нужно верить. Так что, если говоришь, что банда коварных Дэад Морозов повержена, значит так оно и есть. И не забудь свою награду, геро{й|иня}!
Да вот, был{|а} же я в пещере, так там не только Отмороженки в твоих нарядах щеголяют. Там еще орудует компания каких-то Дэад Морозов, подозрительно похожих на нашего Духа зимы: и шубка такая красненькая, и колпак... \n
Приветствую тебя, Вои{н|тельница}.
В том-то и дело, что нет. Сейчас все заняты приготовлениями к празднику. Некого сейчас отправить, нет у меня поисковой команды. Для этой задачи мне нужен доброволец. Который, разумеется,  не останется без награды. Не мог{|ла} бы ты мне помочь? Отправиться в пещеры и разыскать следопыта.
Вижу, вернул{ся|ась} ты, Вои{н|тельница}, а почему од{ин|на}, где же мой следопыт?
Здравствуй, любитель{|ница} приключений, а у меня для тебя есть одно простенькое задание.
Я хочу, чтобы ты сходил{|а} пристань и проверил{|а}, водится ли у берега какая-нибудь рыбка. Постарайся выловить хотя бы одну рыбину и принеси ее мне. Я дам тебе острый нож, и ты с его помощью нарежешь замороженную рыбу на тончайшие ломтики, которые просто тают во рту. Староста очень любит такое блюдо. Вот тебе удочка, желаю удачи. %=2414%
Да, рыбка на загляденье... Давно такого удовольствия от рыбалки не получал{|а}.
Проходи, Вои{н|тельница}, не стой на пороге. С чем пожаловал{|а}?
Вои{н|тельница}, у меня есть для тебя одна просьба.
Вои{н|тельница}, мне так пришлось по вкусу твое угощение, которое ты мне приносил{|а}. Будь добр{|а}, вернись на Снежный остров и налови ещё рыбы для меня?
Вот спасибо, Вои{н|тельница}! Прими свою награду.
Вои{н|тельница}, у меня горе! Пропала именная метла, ты, часом, не видал{|а} ее где-нибудь поблизости?\n%=2405%
Не входите пока, я занят... Где же я ее оставил? А, вот же она... конечно, уже остыла. А я тебя снова разогрею! Так, 97 градусов, все по рецепту. Вои{н|тельница}, отойди, пожалуйста, это очень опасный эксперимент. Подожди минуту.
Послушай, вои{н|тельница}, когда ты метлу  искал{|а}, тебе Галоша не попадалась случайно? %=2399%
Вот голова моя садовая! Неужто я и подарок для Зальеса обронил? Спасибо тебе, что подобрал{|а} и принес{|ла}! Был же подарок, точно помню! А где - забыл! Отнеси скорее ступку с пестиком Зальесу! Я знаю, такому подарку он будет рад!
Так я и поверил! Зачем явил{ся|ась}, вои{н|тельница}?
Вернул{ся|ась}, значит. А мне пора отправляться в дорогу.
Нет, ну надо же! Что-то совсем я заработался. Да с ключами с этими беда - постоянно теряются, да подмастерья таскают к себе домой, халтурят потихоньку в мастерской... А у тебя ко мне какое дело, Вои{н|тельница}? Доспех починить, али меч выковать?
Вот спасибо! Ты просто спас{|ла} меня и мою репутацию. Благодарю тебя и Духа Зимы за столь своевременный подарок. %=2404%
О, это ты очень удачно заш{ел|ла}, есть для тебя непыльная, но интересная работенка. Значит так. К нам тут на днях гости заморские прибыли, у меня в таверне столовались. Гоблинская делегация, видал таких? Так вот, гоблины постоянно с меня какие-то блины требовали, с икоркой да маслицем. В итоге, за небольшое вознаграждение даже рассказали мне, как эти блины приготовить. Оказывается, у них на родине положено сейчас есть это блюдо - традиция, мол, такая. Попробовал я - и впрямь штука неплохая, особенно, если с вареньицем или икрой темневика навернуть. Вот и решил я от щедрот своих блинами старосту угостить. К тому же это неплохой рекламной акцией будет. Только вот варенья нет у меня. А без варенья они пресноваты. Не мог{|ла}  бы ты у Крагора попросить его знаменитое %2525%? Ну того, что друг другу на праздник дарят. А я и тебе угощенье дивное приготовлю. %=2525%\n
Я к вам ненадолго, по делу заскочил{|а}. Не могли бы вы уважаемому Нагору баночку своего фирменного варенья дать, очень он просил!
А, {Воин|Воительница}! Ну что, принес{|ла} %2525%?
Вернул{ся|ась}, не запылил{ся|ась}? %2525% принес{|ла}?
Нагор, %2525% доставлено. Готов{|а}  получить угощенье! А запах-то какой! Вот бы и мне попробовать!
Здравствуй, вои{н|тельница}, зачем пожаловал{|а}?
Что ты сказал{|а}? Или мне послышалось...
Спасибо, порадовал{|а} старика. Нагору привет пламенный передавай, знает, прохвост, чем меня умаслить.
Что? Ты что-то сказал{|а}?
Подожди-подожди, не части так. Сказал, будет награда, значит будет! Ты пока еще одну порцию блинчиков отнеси на заставу Торадору. Представь, один он там, на передовой, в боевых, так сказать, условиях. Жалко воина, правда? А тут раз - эта тарелочка с блинами, которая скрасит суровые будни. Маршрут уже тебе знакомый - к Крагору, он даст %2525% и на заставу. Потом ко мне, за наградой. Стой! А %2524% ты не забыл{|а}?
Я тоже рад{|а} Вас видеть, Крагор. А я к вам за вареньем для блинов Торадору.
Приветствую, вои{н|тельница}!
Капитан Торадор, прибыл{|а} к вам с небольшим, но приятным поручением. Вот. Угощение заморское под названием "%2524%". Говорят, вкусные такие лепешки. Гоблины придумали.
Глубокоуважаемый Нагор, я выполнил{|а} вашу просьбу и убедительно прошу выдать причитающееся мне угощение. Или что там мне положено?
О, это ты очень удачно заш{ел|ла}, есть для тебя непыльная, но интересная работенка. Значит так. К нам тут на днях гости заморские прибыли, у меня в таверне столовались. Гоблинская делегация, видал таких? Так вот, гоблины постоянно с меня какие-то блины требовали, с икоркой да маслицем. В итоге, за небольшое вознаграждение даже рассказали мне, как эти блины приготовить. Оказывается, у них на родине положено сейчас есть это блюдо - традиция, мол, такая. Попробовал я - и впрямь штука неплохая, особенно, если с вареньицем или икрой темневика навернуть. Вот и решил я от щедрот своих блинами старосту угостить. К тому же, это неплохой рекламной акцией будет. Только вот варенья нет у меня. А без варенья они пресноваты. Не мог{|ла}  бы ты у Ирии попросить ее знаменитое %2525%? Ну того, что друг другу на праздник дарят. А я и тебе угощенье дивное приготовлю. %=2525%\n
Здравствуйте, Ирия. Я к вам ненадолго, по делу заскочил{|а}. Не могли бы вы уважаемому Барфосу баночку своего фирменного варенья дать, очень он просил!
Здравствуй, вои{н|тельница}!
Барфос, %2525% доставлено. Готов{|а}  получить угощенье! А запах-то какой! Вот бы и мне попробовать!
Спасибо, порадовал{|а} старика. Барфосу привет пламенный передавай, знает, прохвост, чем меня умаслить.
Подожди-подожди, не части так. Сказал, будет награда, значит будет! Ты пока еще одну порцию блинчиков отнеси на заставу Доновану. Представь, один он там, на передовой, в боевых, так сказать, условиях. Жалко воина, правда? А тут раз - эта тарелочка с блинами, которая скрасит суровые будни. Маршрут уже тебе знакомый - к Ирии, она даст %2525% и на заставу. Потом ко мне, за наградой. Стой! А %2524% ты не забыл{|а}?
Я тоже рад{|а} Вас видеть, Ирия. А я к вам за вареньем для блинов Доновану.
Капитан Донован, прибыл{|а} к вам с небольшим, но приятным поручением. Вот. Угощение заморское под названием "%2524%". Говорят, вкусные такие лепешки. Гоблины придумали.
Глубокоуважаемый Барфос, я выполнил{|а} вашу просьбу и убедительно прошу выдать причитающееся мне угощение. Или что там мне положено?
Остановись, смел{ый|ая} вои{н|тельница}! Знаю, у тебя доброе сердце и ты всегда готов{|а}  прийти на помощь попавшему в беду ближнему.
Да я его  и в лицо-то ни разу не видел{|а}, даже не представляю, где начинать поиски...
Здравствуй, зачем пожаловал{|а}?
Доброго дня, путни{к|ца}. Что привело тебя ко мне на этот раз?
А ты сам{|а} разве не догадываешься? Что большего всего любят девушки? Правильно, драгоценности! Вот и направил я горемыку к нашему ювелиру, он-то уж точно юноше подарок какой-нибудь присоветует.
Ну здравствуй,  {воин|красавица}. За подарочком ко мне заглянул{|а}? Что смотреть будем? Кольца, серьги, ожерелья?
Приветствую, вои{н|тельница}, зачем пожаловал{|а}?
Был такой военнослужащий. Хиловат, конечно, но малый сообразительный. Отправил я его с заданием в Лагерь рыцарей, знаешь, где это? Он там должен был в шатер папку с документами подбросить. Дезинформация, слыхал{|а} про такую?
Вот что я наш{ел|ла} у одного из шатров. Папка застряла в корнях большого дерева, похоже, задание так и не было выполнено.
Постой, не говори ничего Джуно. Скажи, ты когда-нибудь любил{|а}? Во имя любви, помоги мне! Пожалуйста, подари моей любимой кольцо, а я в долгу не останусь. У меня есть для тебя награда, которая окупит твои расходы. Пожалуйста, купи ей кольцо, умоляю!
Бруно? Это ты?! Я с ног сбил{ся|ась} в поисках тебя! Джуно там места себе не находит.
Благодарю тебя от всего сердца, пусть боги будут к тебе благосклонны! Сегодня ты спас{|ла} меня и получил{|а} верного друга...
Остановись, смел{ый|ая} вои{н|тельница}! Знаю, у тебя доброе сердце, и ты всегда готов{|а}  прийти на помощь попавшему в беду ближнему.
А ты сам{|а} разве не догадываешься? Что больше всего любят девушки? Правильно, драгоценности! Вот и направил я горемыку к нашему ювелиру, он-то уж точно юноше подарок какой-нибудь присоветует.
Ну здравствуй, {воин|красавица}. За подарочком ко мне заглянул{|а}? Что смотреть будем? Кольца, серьги, ожерелья?
Здравствуй, вои{н|тельница}. Что, засидел{ся|ась} без дела? А знаешь ли ты, какой сегодня день?
Во-во, об этом я и говорю! Никакого, значит, понятия об идейности... Что сталось с вашим морально-нравственным стержнем, куда он сместился? Будет тебе награда, корыстн{ый|ая} ты наш{|а}. Ну что, рассчитывать на тебя или поискать кого более достойного?
Этот день испокон веков считался у нас великим праздником. Современная молодежь начинает забывать наши славные боевые традиции.\nПодумал я тут, и вот какая родилась у меня идейка. Открою-ка я в подсобке таверны музей оружия. Будет там у меня кружок военно-патриотического воспитания. Наши-то доспехи я, положим, у старьевщика возьму, а вот с вражьими экспонатами помощь понадобится... Поэтому мне нужен расторопный человек, который соберет, скажем... полный доспех противника. Я подскажу тебе, где можно достать Трофейные Сапоги и Трофейные Перчатки, а уж дальше ты сам{|а}. \nА я на те латы табличку прицеплю, что доспех, мол пожертвован музею отважн{ым|ой} и щедр{ым|ой} геро{ем|иней} <b>%NICK%</b>. \nСапоги найдешь к югу от разбитого дирижабля, а перчатки я видел в малом лагере рыцарей. Ну что, возьмешься за работу?\n
Ну что, чем это ты там громыхаешь, никак доспех мне принес{|ла}? Показывай. Ну, красав{ец|ица}! Да я не про тебя, говорю, красав{ец|ица}, а про добычу твою! \nТээкс, ржавчину я сам уберу... тут надо будет попросить кузнеца заклепать... здесь, значит, ювелир аккуратненько нанесет гравировочку...\n
Кхм, досточтимый Гаслан, собирая этот доспех, я не раз подвергал{|а} свою жизнь опасности, потом и кровью достались мне эти вещи.
Этот день испокон веков считался у нас великим праздником. Современная молодежь начинает забывать наши славные боевые традиции.\nПодумал я тут, и вот какая родилась у меня идейка. Открою-ка я в подсобке таверны музей оружия. Будет там у меня кружок военно-патриотического воспитания. Наши-то доспехи я, положим, у старьевщика возьму, а вот с вражьими экспонатами помощь понадобится... Поэтому мне нужен расторопный гном, который соберет, скажем... полный доспех противника. Я подскажу тебе, где можно достать Трофейные Сапоги и Трофейные Перчатки, а уж дальше ты сам{|а}. \nА я на те латы табличку прицеплю, что доспех, мол пожертвован музею отважн{ым|ой} и щедр{ым|ой} геро{ем|иней} <b>%NICK%</b>. \nСапоги найдешь в мешках к югу от разбитого дирижабля, а перчатки я видел в малом лагере рыцарей. Ну что, возьмешься за работу?\n
Кхм, досточтимый Надум, собирая этот доспех, я не раз подвергал{|а} свою жизнь опасности, потом и кровью достались мне эти вещи.
Любезнейш{ий|ая}, мое вам почтение, рад видеть, очень рад.  Я смотрю, вы уже совсем готовы к тому, чтобы в полной мере воспользоваться достижениями нашей высокообразованной и культурной расы. Я получил распоряжение от совета старшин всячески помочь вам получить доступ в город. Остался сущий пустяк. Чтобы попасть в город, необходимо преодолеть Туннели смерти, кишащие жуткими монстрами. В вашей доблести не сомневаюсь, знаю, что справитесь... Вот только агрессивная среда в этих туннелях такая, что вас, бледнолицых, даже защитные костюмы не спасут. Шкура ваша может и выдержит излучение, а вот ядовитые пары проникнут в легкие и станут причиной медленной и мучительной смерти. Знаем, проходили это уже...
Все доставил{|а}, как и было велено. Давайте-ка уже этот ваш фильтр воздушный померить.
Здравствуй, зачем пожаловал{|а}? Попрошу побыстрее, поскольку я сейчас провожу важные лабораторные испытания.
Ну пожалуйста, мне этот активированный уголь просто жизненно необходим. Готов{|а} оказать вам всяческую помощь...
Да сколько можно уже! Как{ой|ая} я вам к Гадзогу Джонни?! Мне необходимо узнать...
Ладно, похоже, вас не исправить... Хотел{|а} я у вас немного кристаллической пыльцы попросить для алхимика нашего. Ему необходимо какие-то опыты проводить...
Принес{|ла}? Молодец! Теперь необходим специальный производственный миксер, который измельчает различные породы. Я в нем попробовал адамантовую и мифриловую руду обработать одновременно, и он того... перестал измельчать... В общем, иди к Хильгору, у него он, в ремонте.
Кто так{ой|ая}, чего надо?
Так это же я, вы меня за запчастями посылали к маяку. Измельчитель, помните? А запчасти я принес{|ла}, получите...
О-хо-хо... Вот, я принес{|ла} измельчитель кристаллов.
Пришлось, конечно, побегать, но уголь я достал{|а}. Вот, возьмите.
Любезнейш{ий|ая}, мое вам почтение, рад видеть, очень рад.  Я смотрю, вы уже совсем готовы к тому, чтобы в полной мере воспользоваться достижениями нашей высокообразованной и культурной расы. Я получил распоряжение от совета старшин всячески помочь вам получить доступ в город. Остался сущий пустяк. Чтобы попасть в город необходимо преодолеть Туннели смерти, кишащие жуткими монстрами. В вашей доблести не сомневаюсь, знаю, что справитесь... Вот только агрессивная среда в этих туннелях такая, что вас, бледнолицых, даже защитные костюмы не спасут. Шкура ваша может и выдержит излучение, а вот ядовитые пары проникнут в легкие и станут причиной медленной и мучительной смерти. Знаем, проходили это уже...
Как ты сказал{|а}, аномалии? Они уже здесь, ты видел их? Последнее время происходит что-то странное, думаю, это они пришли за мной...А ты не од{ин|на} из них?  Я чувствую, что эти твари где-то рядом... Пока они здесь, я в смертельной опасности! Уходи, убей их, убей их всех! Принеси мне их кровь и души, много-много душ!
Да уж, похоже, вас не исправить... Хотел{|а} я у вас немного органической пыльцы попросить для алхимика нашего. Ему необходимо какие-то опыты проводить...
Обижаааешь, начальни{к|ца}. Конечно, подскажу, даже самолично тебе достану. Вот только услугу у тебя попрошу... Знаешь, где маяк Соли-Нар? Конечно, знаешь! Так вот, мне одна птичка напела, что там в железных обломках на берегу можно покопаться и набрать всякие запчасти. Не важно, кому они нужны, у меня своя клиентура. Так что у маяка там пошукай и принеси мне весь тот хлам, что найдешь, а я тебе твой миксер подгоню. Ну чего, забились?
Мое вам с кисточкой, граждан{ин|очка}. Что привело к скромному трудяге Слепню на этот раз?
Так это же я, вы меня за запчастями посылали к маяку. Измельчитель, помните? Я вот запчасти принес{|ла}, как договаривались...
Измельчитель-измельчитель... не знаю я ни про какой измельчитель. Ты од{ин|на}? Запчасти где? Вот, забирай свой аппарат и дуй отсюда. Я тебя не видел, ты меня не знаешь.
Октопулусы, они следят за моим домом... ты заметил{|а} слежку? Нужно повысить бдительность, в этих болотах меня окружают одни враги...
Приветствую, как хорошо, что заш{ел|ла}. А знаешь ли ты, что к нам опять нежданно-негаданно весна подкралась, а мы того... от спячки зимней все никак отойти не можем. Праздник на носу, а степень готовности оставляет желать лучшего... Все эти битвы, дрязги... Надоело. Хочется чего-то такого, чтобы душа развернулась... и уже не сворачивалась.
Что же, теперь посмотрим, чем нас Алхимик порадовать сможет. Вернее, конечно, наш прекрасный пол. Чего на паркет уставил{ся|ась}, я про женщин! Сходи к нему, скажи, что его звездный час пробил!
Приветствую у себя  славн{ого|ую} воител{я|ьницу}. Проголодал{ся|ась} с дороги, перекусить не желаешь?
Принес{|ла}? Давай сюда. А десерт уже готов. Полжизни потратил, пока приготовил это пирожное. То сырое, то подгорелое получалось. Вот, держи. %=2584%
А чтобы без дела не сидел{|а}, слишком уж у тебя вид был довольный.
А как же пирожное? Я бы его тоже с удовольствием отведал{|а}...
А я к вам сам{|a} от старосты, он просит вас подарок изготовить, чтобы любимым женщинам подарить можно было. Говорит, вы славитесь мастерством ткача?
Этакое? Откуда же я знаю, что им по душе придется, я ж все больше по доспехам и оружию... Вот скажи, что нравится женщинам, какой предмет одежды пришелся бы по вкусу {твоей избраннице|тебе лично}?
Проходи, не стой на пороге! Ну что, все принес{|ла}?
Ну что, фрезы достал{|а}? А у меня все уже готово почти. Давай сюда, будем доводить до товарного вида. Готово!
Кстати, а не хочешь себе взять подарочки? Сможешь порадовать кого сам{|а} посчитаешь нужным.
Ну что, отважн{ый|ая} бледнолиц{ый|ая}, за маской и баллоном пришли? Эт правильно, вот это молодец! Вам осталось совсем немного, чтобы получить доступ на нижние уровни. Собственно, вот эту маску-то и надо получить для полного счастья. Ну, баллон еще. Запоминайте, что вам понадобится для пополнения снаряжения:   \n10 отработанных фильтров, баллон с кислородом и аккумуляторная батарея большой емкости. \n
Снова приш{ел|ла}? Опять чего-то понадобилось от старого мастера алхимии?
Ааа, а услугу готов{|а} старику оказать?
Я вам от родственника коробку с пилюлями принес{|ла}. Это для борьбы с обитателями подземелий. Ну и это, ежели там помощь какая нужна... Могу помочь. Если, конечно, без меня никак.
Ага, снова ты. Знаю-знаю, новости быстро разносятся. Молодец! Племяннику помог{|ла}, услугу мне оказал{|ла}, давай сюда свой уголь, буду его активировать.
Конечно! Вот что значит образованн{ый|ая}, интеллигентн{ый|ая} гном{|а}. Вы все сами знаете. Где разжиться кислородом тоже сообразите? Ладно-ладно, подскажу. В шахтах есть старые буровые установки, в термобаках которых наверняка осталось немного кислорода. Нужно обойти с баллоном все установки  и заправить его. Да, и не бойтесь его переполнить, там есть специальный предохранительный ниппель, больше положенного кислорода не войдет!
Чего вы там бормочете? Не важно. Значит, так. Кислорода, который вы добыли, очень мало, может не хватить для безопасного нахождения на нижних уровнях. А несчастные случаи нам на производстве нужны? Правильно, не нужны. Меня же из дипломатической  миссии сразу отзовут... и на каменоломни. О чем это я? А, необходимо достать еще кислорода. Думайте, уважаемый{|ая}, думайте, поспрашивайте своих руководителей, они же у вас не просто так шапки красивые и цепи с орденами носят.
